municipality_id,municipality_name,domain,sample_type,url,timestamp,year,mime,status,digest,filename,collection,source,generated_arquivo_replay_url,replay_url_verified
MUN_DBA9BE09,Covilhã,cm-covilha.pt,latest,https://www.cm-covilha.pt/,20241002011658,2024,text/html,200,STJR6YYAWJU5WFWO4BEDADLMIUKF2QZU,WEB-20241002011654928-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241002011658/https://www.cm-covilha.pt/,false
MUN_DBA9BE09,Covilhã,cm-covilha.pt,latest,https://www.cm-covilha.pt/,20241003013516,2024,text/html,200,K6Y6RVCYRMVKD4HHFOVYXAWWJE6IJVF6,WEB-20241003013505975-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241003013516/https://www.cm-covilha.pt/,false
MUN_DBA9BE09,Covilhã,cm-covilha.pt,latest,https://www.cm-covilha.pt/,20241124213828,2024,text/html,200,F265PMHRYZXUIOIR5XB2BLMEQILO4NG2,WEB-20241124213824412-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241124213828/https://www.cm-covilha.pt/,false
MUN_E6DF7428,Crato,cm-crato.pt,earliest,http://www.cm-crato.pt:80/,19981111191418,1998,text/html,200,WNNX6Z25W4NZXQF6NBRIN3XGHSPDRH54,PT-HISTORICAL-1998-GROUP-ABX-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981111191418/http://www.cm-crato.pt:80/,false
MUN_E6DF7428,Crato,cm-crato.pt,earliest,http://www.cm-crato.pt:80/,19981203104615,1998,text/html,200,WNNX6Z25W4NZXQF6NBRIN3XGHSPDRH54,PT-HISTORICAL-1998-GROUP-ACA-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981203104615/http://www.cm-crato.pt:80/,false
MUN_E6DF7428,Crato,cm-crato.pt,earliest,http://www.cm-crato.pt:80/,19981212023848,1998,text/html,200,WNNX6Z25W4NZXQF6NBRIN3XGHSPDRH54,PT-HISTORICAL-1998-GROUP-ACE-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981212023848/http://www.cm-crato.pt:80/,false
MUN_E6DF7428,Crato,cm-crato.pt,spread,http://www.cm-crato.pt/agenda/cultura/carnaval2006/19.jpg,20060309131920,2006,image/jpeg,200,KYIQCN4Z4IT2D2TD7DGJFGQX6EE45FAA,AWP-BN-d-20090826090034-00508.arc.gz,BN,$root:Others.cdxj,https://arquivo.pt/wayback/20060309131920/http://www.cm-crato.pt/agenda/cultura/carnaval2006/19.jpg,false
MUN_E6DF7428,Crato,cm-crato.pt,spread,http://www.cm-crato.pt/agenda/cultura/ano_europeu/9.jpg,20091218052655,2009,image/jpeg,200,T5Q4Y6DD6OND2LU2W7FLGUP7HTMEU2VG,IAH-20091218051051-05901-awp01.fccn.pt.arc.gz,AWP6,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20091218052655/http://www.cm-crato.pt/agenda/cultura/ano_europeu/9.jpg,false
MUN_E6DF7428,Crato,cm-crato.pt,spread,http://cm-crato.pt/?p=5921,20220822173747,2022,text/html,403,H4AJVRYMBC2EANAGZXIDROY2N3MUWCB7,WEB-20220822173720588-p97.arquivo.pt.warc.gz,FAWP50,$root:FAWP50.cdxj,https://arquivo.pt/wayback/20220822173747/http://cm-crato.pt/?p=5921,false
MUN_E6DF7428,Crato,cm-crato.pt,spread,https://cm-crato.pt/?s={search_term_string},20231114055651,2023,text/html,200,NLHW4GU5G6VORWC4NQQLNHMSOWCKG5LO,WEB-20231114055620908-p101.arquivo.pt.warc.gz,AWP46,$root:AWP46.cdxj,https://arquivo.pt/wayback/20231114055651/https://cm-crato.pt/?s={search_term_string},false
MUN_E6DF7428,Crato,cm-crato.pt,latest,https://cm-crato.pt/?p=1309,20240814163000,2024,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20240814162929776-p101.arquivo.pt.warc.gz,AWP49,$root:AWP49.cdxj,https://arquivo.pt/wayback/20240814163000/https://cm-crato.pt/?p=1309,false
MUN_E6DF7428,Crato,cm-crato.pt,latest,https://cm-crato.pt/?p=38427&lang=en,20240814163149,2024,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20240814163143104-p101.arquivo.pt.warc.gz,AWP49,$root:AWP49.cdxj,https://arquivo.pt/wayback/20240814163149/https://cm-crato.pt/?p=38427&lang=en,false
MUN_E6DF7428,Crato,cm-crato.pt,latest,https://cm-crato.pt/?lang=en,20241111201800,2024,text/html,200,ASWCOZB6RPU4EHHW465AQM4DS4DSKJHJ,WEB-20241111201758771-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241111201800/https://cm-crato.pt/?lang=en,false
MUN_33CAC763,Cuba,cm-cuba.pt,earliest,http://www.cm-cuba.pt:80/,20020806081809,2002,text/html,200,XGFRVPWSHFXC5RUIQGIGBY2GMJXRT5IA,FCCN-PT-HISTORICAL-ia400129.20080826092813.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020806081809/http://www.cm-cuba.pt:80/,false
MUN_33CAC763,Cuba,cm-cuba.pt,earliest,http://cm-cuba.pt:80/0-botaoentra.jpg,20020902130250,2002,image/jpeg,200,4AXDLNOEPY7HGOSRP3ZU7T6WWMUBTSXS,FCCN-PT-HISTORICAL-ia400111.20080826043901.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020902130250/http://cm-cuba.pt:80/0-botaoentra.jpg,false
MUN_33CAC763,Cuba,cm-cuba.pt,earliest,http://cm-cuba.pt:80/00-fotofundo.jpg,20020902132114,2002,image/jpeg,200,KMM6HZ6PWTBSAZDUDU7AXCQJ5JNDOJTU,FCCN-PT-HISTORICAL-ia400111.20080826090414.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020902132114/http://cm-cuba.pt:80/00-fotofundo.jpg,false
MUN_33CAC763,Cuba,cm-cuba.pt,spread,http://www.cm-cuba.pt/01fotopaginicial.jpg,20041130205224,2004,image/jpeg,200,43BC4K5KFHX7SGPRXGKJHY27NS6NORIF,AWP-BN-c-20090825082159-00497.arc.gz,BN,$root:Others.cdxj,https://arquivo.pt/wayback/20041130205224/http://www.cm-cuba.pt/01fotopaginicial.jpg,false
MUN_33CAC763,Cuba,cm-cuba.pt,spread,http://cm-cuba.pt/?option=com_rokdownloads&view=folder&Itemid=826&id=996:2013,20151118025555,2015,text/html,200,S2O5QY3JIXVS7NF65DADQR53HVUF4S3V,IAH-20151118022841-06721-p81.arquivo.pt.arc.gz,AWP19,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20151118025555/http://cm-cuba.pt/?option=com_rokdownloads&view=folder&Itemid=826&id=996:2013,false
MUN_33CAC763,Cuba,cm-cuba.pt,spread,http://www.cm-cuba.pt/,20191031092150,2019,text/html,200,JECLY6MA3EHV2YVAXVREI7GWQEZB52N3,WEB-20191031092058177-p84.arquivo.pt.warc.gz,FAWP39,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20191031092150/http://www.cm-cuba.pt/,false
MUN_33CAC763,Cuba,cm-cuba.pt,spread,https://www.cm-cuba.pt/,20220202030001,2022,text/html,200,5JF5X6ALW4LL4XIR5RQR4VOIOWBJ2GL4,WEB-20220202025653353-p97.arquivo.pt.warc.gz,FAWP48,$root:FAWP48.cdxj,https://arquivo.pt/wayback/20220202030001/https://www.cm-cuba.pt/,false
MUN_33CAC763,Cuba,cm-cuba.pt,latest,https://cm-cuba.pt/?option=com_rokdownloads&view=folder&Itemid=801&id=1395:2016,20240807114937,2024,text/html,200,NQM55MSMU7R5NTYBTSCQMP23WE5AZXWO,WEB-20240807114934357-p101.arquivo.pt.warc.gz,AWP49,$root:AWP49.cdxj,https://arquivo.pt/wayback/20240807114937/https://cm-cuba.pt/?option=com_rokdownloads&view=folder&Itemid=801&id=1395:2016,false
MUN_33CAC763,Cuba,cm-cuba.pt,latest,https://www.cm-cuba.pt/,20240925223925,2024,text/html,200,OJ44ZT7UOPMFNI3DEKWDJFFWAUUWQ3RS,WEB-20240925223924968-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240925223925/https://www.cm-cuba.pt/,false
MUN_33CAC763,Cuba,cm-cuba.pt,latest,https://www.cm-cuba.pt/,20240927233331,2024,text/html,200,KYKB6SL2KE3RSLLES3ULCWHKBAMKSHTG,WEB-20240927233256868-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240927233331/https://www.cm-cuba.pt/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,earliest,http://www.cm-elvas.pt:80/,19981201221228,1998,text/html,200,DNLEUYAS65NZTYOO6B3M7SLXJXELACL7,PT-HISTORICAL-1998-GROUP-ABY-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981201221228/http://www.cm-elvas.pt:80/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,earliest,http://www.cm-elvas.pt:80/,19981212023847,1998,text/html,200,DNLEUYAS65NZTYOO6B3M7SLXJXELACL7,PT-HISTORICAL-1998-GROUP-ACE-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981212023847/http://www.cm-elvas.pt:80/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,earliest,http://www.cm-elvas.pt:80/,19990208012250,1999,text/html,200,DNLEUYAS65NZTYOO6B3M7SLXJXELACL7,PT-HISTORICAL-1999-GROUP-AEN-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19990208012250/http://www.cm-elvas.pt:80/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,spread,https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/Divi/Module/ContactForm/,20231116021310,2023,text/html,404,37AMFNAY7RGARVXY5NILX5ECDFD43IFP,WEB-20231116021208568-p97.arquivo.pt.warc.gz,FAWP55,$root:FAWP55.cdxj,https://arquivo.pt/wayback/20231116021310/https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/Divi/Module/ContactForm/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,spread,https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/tribe/event-aggregator/v1,20240119032635,2024,text/html,404,P5MHDITJOVOBZTKBVMEBWDNBMM2RJIFC,WEB-20240119032618822-p97.arquivo.pt.warc.gz,FAWP56,$root:FAWP56.cdxj,https://arquivo.pt/wayback/20240119032635/https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/tribe/event-aggregator/v1,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,spread,https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/Europe/Lisbon,20240203024318,2024,text/html,404,YBW6KB3T2SH5ZZ65VWL53LPINLD6NGJQ,WEB-20240203024256082-p97.arquivo.pt.warc.gz,FAWP56,$root:FAWP56.cdxj,https://arquivo.pt/wayback/20240203024318/https://cm-elvas.pt/11o-aniversario-de-elvas-patrimonio-mundial-comemorado-com-espetaculo/Europe/Lisbon,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,spread,https://cm-elvas.pt/,20240412213649,2024,text/html,200,FJ6QEBG7OCZGI3RQTQ2BWTU7YRONEHTA,WEB-20240412213635440-p97.arquivo.pt.warc.gz,FAWP57,$root:FAWP57.cdxj,https://arquivo.pt/wayback/20240412213649/https://cm-elvas.pt/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,latest,https://cm-elvas.pt/a-baleia-para-ver-no-auditorio-sao-mateus/,20241230220336,2024,text/html,200,4ZYIOWOPNLLFVXMY2DGOIJS3GCQXW2L2,WEB-20241230220248090-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241230220336/https://cm-elvas.pt/a-baleia-para-ver-no-auditorio-sao-mateus/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,latest,https://cm-elvas.pt/,20241231211252,2024,text/html,200,O75MALF7WWMIKQ23MIHHWP7BAJQF4UF6,WEB-20241231211159341-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231211252/https://cm-elvas.pt/,false
MUN_AFC1FB75,Elvas,cm-elvas.pt,latest,https://cm-elvas.pt/a-baleia-para-ver-no-auditorio-sao-mateus/,20241231211827,2024,text/html,200,CYF6MHWWGFFYIM3TK4K7PNXLGUAC47WE,WEB-20241231211823817-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231211827/https://cm-elvas.pt/a-baleia-para-ver-no-auditorio-sao-mateus/,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,earliest,http://www.cm-entroncamento.pt:80/body.htm,20010911091629,2001,text/html,200,TFSZZFHHNFAXAADYVR5EQHPOGYY5JKLR,FCCN-PT-HISTORICAL-ia400129.20080826052821.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010911091629/http://www.cm-entroncamento.pt:80/body.htm,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,earliest,http://www.cm-entroncamento.pt:80/body_cm.htm,20010911091716,2001,text/html,200,J5W6XSXKQXGRPK2Z5XBHHJ3T5Z7FUHCL,FCCN-PT-HISTORICAL-ia400129.20080826052821.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010911091716/http://www.cm-entroncamento.pt:80/body_cm.htm,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,earliest,http://www.cm-entroncamento.pt:80/body_assembleia_municipal.htm,20010911091827,2001,text/html,200,EDI7ZBCUEOAXGMYS7QJ3KUVY4Y4TESUR,FCCN-PT-HISTORICAL-ia400129.20080826052821.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010911091827/http://www.cm-entroncamento.pt:80/body_assembleia_municipal.htm,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,spread,http://www.cm-entroncamento.pt//?iccaldate=2017-03-1,20160210165706,2016,text/html,200,CTP4T5QDZJTPWFIZ4CQ6PKSYD2GAZFBV,IAH-20160210165449-38009-p81.arquivo.pt.arc.gz,AWP20,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20160210165706/http://www.cm-entroncamento.pt//?iccaldate=2017-03-1,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,spread,http://www.cm-entroncamento.pt/,20181119142332,2018,text/html,200,UKMGHL2QWDVAQ4CQ6WDPAQFWQ3UAIYSU,IAH-20181119142247714-p84.arquivo.pt.arc.gz,FAWP35,$root:FAWP1-37.cdxj,https://arquivo.pt/wayback/20181119142332/http://www.cm-entroncamento.pt/,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,spread,http://www.cm-entroncamento.pt/?iccaldate=2022-3-1,20210113003047,2021,text/html,200,6JGDCYI6EOC7J4XDHVSQXCG7LB43ZRBM,WEB-20210113003031940-p100.arquivo.pt.warc.gz,EAWP36,$root:EAWP36.cdxj,https://arquivo.pt/wayback/20210113003047/http://www.cm-entroncamento.pt/?iccaldate=2022-3-1,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,spread,https://www.cm-entroncamento.pt/0.08em,20220530023515,2022,text/html,404,VTAFBVHNUF45Z2G2AQL6MRWAXFXM5Q45,WEB-20220530023505645-p101.arquivo.pt.warc.gz,AWP40,$root:AWP34-40.cdxj,https://arquivo.pt/wayback/20220530023515/https://www.cm-entroncamento.pt/0.08em,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,latest,https://www.cm-entroncamento.pt/,20240927233340,2024,text/html,200,P4XECP5SR5OAPTQTUPSMPOWZ2H7UXVSL,WEB-20240927233256864-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240927233340/https://www.cm-entroncamento.pt/,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,latest,https://www.cm-entroncamento.pt/,20241124015554,2024,text/html,200,DSHJQCZGDYTZ6RQOPI4EJKVRHYDPFPYN,WEB-20241124015548699-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241124015554/https://www.cm-entroncamento.pt/,false
MUN_BFE2EFAF,Entroncamento,cm-entroncamento.pt,latest,https://www.cm-entroncamento.pt/,20241126022937,2024,text/html,200,5LG5HRZC5JSHD42MUK4ZOTCJDJAG3ASG,WEB-20241126022934368-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241126022937/https://www.cm-entroncamento.pt/,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,earliest,http://www.cm-espinho.pt:80/agenda.html,19980518050733,1998,text/html,200,V2W5GNIFU2O6QZSXA4GZHANIOZF4HDQX,PT-HISTORICAL-1998-GROUP-ABR-20100830000000-00004.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19980518050733/http://www.cm-espinho.pt:80/agenda.html,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,earliest,http://www.cm-espinho.pt:80/,19981202184003,1998,text/html,200,FGLGG4OIOI2QVC626GMQBUJQSDRKH7C4,PT-HISTORICAL-1998-GROUP-ABZ-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981202184003/http://www.cm-espinho.pt:80/,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,earliest,http://www.cm-espinho.pt:80/agenda.html,19981205233042,1998,text/html,200,4SKP6PF2QUOVEPEJHTWLGXLLTEP6EZ5W,PT-HISTORICAL-1998-GROUP-ACC-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981205233042/http://www.cm-espinho.pt:80/agenda.html,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,spread,http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=73&year=2004&month=06&day=26&Itemid=37,20040831100417,2004,text/html,200,7QVFNNCW6YJN35PST3YWHP4H7WXP7YRN,FCCN-PT-HISTORICAL-ia400129.20080826001118.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20040831100417/http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=73&year=2004&month=06&day=26&Itemid=37,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,spread,http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=143&year=2004&month=08&day=07&Itemid=37,20050428181654,2005,text/html,200,57FJJP4EL6AB2HD7DD557VLVXPZOTTVJ,FCCN-PT-HISTORICAL-ia400129.20080826053204.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20050428181654/http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=143&year=2004&month=08&day=07&Itemid=37,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,spread,http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=149&year=2004&month=08&day=06&Itemid=37,20050507070513,2005,text/html,200,5VA6HJWJBLLKDOO6LQSTPAY2KIJNEUEK,FCCN-PT-HISTORICAL-ia400129.20080826050548.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20050507070513/http://www.cm-espinho.pt:80/cme/index.php?option=com_events&task=view_detail&agid=149&year=2004&month=08&day=06&Itemid=37,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,spread,http://www.cm-espinho.pt/cme/images/stories/nsajuda.jpg,20080303214422,2008,image/jpeg,200,LGOESON67X6MJKUUO34L7U53V77EVBSN,IAH-20080303212934-17751-T1.arc.gz,AWP1,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20080303214422/http://www.cm-espinho.pt/cme/images/stories/nsajuda.jpg,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,latest,http://sandra.almeida@cm-espinho.pt/,20240611024308,2024,text/html,302,M2JI43F3LHB2HPHGA2KZ55FIMX7AJZSC,WEB-20240611024252225-p100.arquivo.pt.warc.gz,EAWP46,$root:EAWP46.cdxj,https://arquivo.pt/wayback/20240611024308/http://sandra.almeida@cm-espinho.pt/,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,latest,http://cm-espinho.pt/,20240802021852,2024,text/html,302,M2JI43F3LHB2HPHGA2KZ55FIMX7AJZSC,WEB-20240802021824474-p101.arquivo.pt.warc.gz,AWP49,$root:AWP49.cdxj,https://arquivo.pt/wayback/20240802021852/http://cm-espinho.pt/,false
MUN_6AD8A56B,Espinho,cm-espinho.pt,latest,https://www.cm-espinho.pt/,20240804210945,2024,text/html,302,M2JI43F3LHB2HPHGA2KZ55FIMX7AJZSC,WEB-20240804210944615-p101.arquivo.pt.warc.gz,AWP49,$root:AWP49.cdxj,https://arquivo.pt/wayback/20240804210945/https://www.cm-espinho.pt/,false
MUN_220C19D1,Esposende,cm-esposende.pt,earliest,http://www.cm-esposende.pt:80/,20010331125648,2001,text/html,200,7WVHR7CPQ7CJSOUCUCFZV2V6ZXJ3PCLO,FCCN-PT-HISTORICAL-ia400129.20080826065752.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010331125648/http://www.cm-esposende.pt:80/,false
MUN_220C19D1,Esposende,cm-esposende.pt,earliest,http://www.cm-esposende.pt:80/,20010520164648,2001,text/html,200,7WVHR7CPQ7CJSOUCUCFZV2V6ZXJ3PCLO,FCCN-PT-HISTORICAL-ia400129.20080826050957.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010520164648/http://www.cm-esposende.pt:80/,false
MUN_220C19D1,Esposende,cm-esposende.pt,earliest,http://www.cm-esposende.pt:80/,20010724020457,2001,text/html,200,7WVHR7CPQ7CJSOUCUCFZV2V6ZXJ3PCLO,FCCN-PT-HISTORICAL-ia400129.20080826044459.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010724020457/http://www.cm-esposende.pt:80/,false
MUN_220C19D1,Esposende,cm-esposende.pt,spread,http://www.cm-esposende.pt/ecoemotions/Main.php?op=w1,20141021191726,2014,text/html,200,BVVFZ7NAQZSV6UCIGWD2SEMYCFZTWBIK,IAH-20141021190800-62199-p13.arquivo.pt.arc.gz,AWP16,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20141021191726/http://www.cm-esposende.pt/ecoemotions/Main.php?op=w1,false
MUN_220C19D1,Esposende,cm-esposende.pt,spread,http://www.cm-esposende.pt/lusogalaico/Img/Botoes/Find.png,20160210170355,2016,image/png,200,MD5RNJ6VM7MHVKGDCFPXGYRGOUU6QKA4,IAH-20160210165818-38048-p81.arquivo.pt.arc.gz,AWP20,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20160210170355/http://www.cm-esposende.pt/lusogalaico/Img/Botoes/Find.png,false
MUN_220C19D1,Esposende,cm-esposende.pt,spread,http://www.cm-esposende.pt/ecoemotions/SlideShow/Praia/slider.html,20170305014354,2017,text/html,200,BUXAYFPOIUMX7DJ7AODHXRDBDFMJUJKQ,IAH-20170305005006-96601-p81.arquivo.pt.arc.gz,AWP23,$root:AWP21-29.cdxj,https://arquivo.pt/wayback/20170305014354/http://www.cm-esposende.pt/ecoemotions/SlideShow/Praia/slider.html,false
MUN_220C19D1,Esposende,cm-esposende.pt,spread,http://www.cm-esposende.pt/ECOEMOTIONS/Css/Main.css,20181117122825,2018,text/css,200,VN6GSUKX4FSMGRRVIOYDX3B3MRZKDM33,WEB-20181117122727176-p81.arquivo.pt.warc.gz,AWP28,$root:AWP21-29.cdxj,https://arquivo.pt/wayback/20181117122825/http://www.cm-esposende.pt/ECOEMOTIONS/Css/Main.css,false
MUN_220C19D1,Esposende,cm-esposende.pt,latest,https://www.cm-esposende.pt/favicon.ico,20250818125720,2025,text/html,404,sha256:dc1d54dab6ec8c00f70137927504e4f222c8395f10760b6beecfcfa94e08249f,raq-rbe-p54.arquivo.pt-20250818125332567-0.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20250818125720/https://www.cm-esposende.pt/favicon.ico,false
MUN_220C19D1,Esposende,cm-esposende.pt,latest,https://www.cm-esposende.pt/favicon.ico,20250822215354,2025,text/html,404,sha256:dc1d54dab6ec8c00f70137927504e4f222c8395f10760b6beecfcfa94e08249f,rbe-p54.arquivo.pt-20250822215224368-0.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20250822215354/https://www.cm-esposende.pt/favicon.ico,false
MUN_220C19D1,Esposende,cm-esposende.pt,latest,http://www.cm-esposende.pt/favicon.ico,20251120195442,2025,text/html,301,45QQLZ2CLD27A4U5IDVMD6APQ4IKOVOW,WEB-20251120195410967-p100.arquivo.pt.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20251120195442/http://www.cm-esposende.pt/favicon.ico,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,earliest,http://www.cm-estarreja.pt:80/,20010306211351,2001,text/html,200,676QU5J5TX4X73SYD5IOLNGZIKPP7KJN,FCCN-PT-HISTORICAL-ia400129.20080826093039.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010306211351/http://www.cm-estarreja.pt:80/,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,earliest,http://www.cm-estarreja.pt:80/,20010331154458,2001,text/html,200,676QU5J5TX4X73SYD5IOLNGZIKPP7KJN,FCCN-PT-HISTORICAL-ia400129.20080826120633.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010331154458/http://www.cm-estarreja.pt:80/,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,earliest,http://www.cm-estarreja.pt:80/ac/,20020417121935,2002,text/html,200,6QGWNQKQIFGTDVOM6F76TT6O6JVAYP5E,FCCN-PT-HISTORICAL-ia400129.20080826011107.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020417121935/http://www.cm-estarreja.pt:80/ac/,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,spread,http://cm-estarreja.pt/2.1.2,20150414022855,2015,text/html,200,C64EXMKUAKSOQQ5BEJEYPEXQIG3NM4MN,IAH-20150414021420-07443-p13.arquivo.pt.arc.gz,AWP17,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20150414022855/http://cm-estarreja.pt/2.1.2,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,spread,http://cm-estarreja.pt/associacoes_colectividades/101,20161101224522,2016,text/html,200,ZVMBSVICWKXJT6IHEOLTWA6S73EITKAJ,IAH-20161101224416-05537-p81.arquivo.pt.arc.gz,AWP22,$root:AWP21-29.cdxj,https://arquivo.pt/wayback/20161101224522/http://cm-estarreja.pt/associacoes_colectividades/101,false
MUN_AC4FF97E,Estarreja,cm-estarreja.pt,spread,https://www.cm-estarreja.pt/ajax_newsletter.php,20191127214145,2019,text/html,200,HACZEYZAHIJLTN34OPIWJRENIWALUQPB,WEB-20191127214107322-p84.arquivo.pt.warc.gz,FAWP39,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20191127214145/https://www.cm-estarreja.pt/ajax_newsletter.php,false
